0250,051,b,0,0,0,1,0,0,0,0,0,1,0,0,04,1,5590,
1660,052,b,0,0,0,1,1,0,0,0,0,1,0,4,05,1,1660,
3044,053,b,c,1,0,1,0,0,1,0,0,0,0,4,05,1,3015,
3799,054,b,0,0,1,0,0,0,0,0,0,1,0,1,01,1,3799,
2340,055,b,r,1,0,0,0,0,0,4,0,1,1,0,00,0,3951,
1559,056,b,t,1,0,1,0,0,0,2,4,1,1,3,03,1,1559,lights!!!
1507,057,b,t,1,0,1,0,0,0,5,0,2,2,4,14,4,1507,three totes plus can in auto
0174,058,b,0,1,0,1,0,0,0,0,0,0,0,1,04,1,0578,slow
1765,059,b,0,0,1,0,0,0,0,0,0,0,0,2,02,1,3003,
5254,055,b,0,0,0,1,0,0,0,0,2,2,2,6,12,2,5254,
0743,056,b,r,1,1,0,0,0,0,0,0,0,0,2,02,1,1406,
1518,057,b,c,1,0,0,0,1,0,2,0,2,2,0,00,0,1450,caps
5030,058,b,0,0,0,1,0,0,0,0,1,1,1,6,06,1,5030,slow very
3157,059,b,0,1,0,1,0,0,0,0,0,0,1,2,02,1,3157,clumsy 2 totes at a time
1155,055,b,r,1,1,1,0,1,0,0,0,0,0,3,03,1,2340,
3173,058,b,c,1,0,1,0,1,0,0,6,1,0,6,06,1,0000,
0250,055,b,r,0,1,0,0,0,0,0,0,0,0,0,01,0,5254,
1405,056,b,c,1,0,1,1,0,0,0,1,2,2,6,11,2,1405,
1660,058,b,0,0,1,1,0,0,0,0,1,2,2,2,04,1,5030,
3181,059,b,0,0,0,1,0,0,0,0,0,0,0,0,04,1,2265,
3951,055,b,0,1,1,0,0,0,0,0,0,0,0,3,06,2,3951,
2809,056,b,0,0,0,1,0,0,0,0,0,0,0,0,00,0,1559,couldnt let go of stack
0378,057,b,c,1,1,0,0,0,1,4,2,2,2,2,02,1,1507,center cans efficient
0578,058,b,r,1,0,1,0,0,0,0,0,0,0,4,12,3,3173,
3003,059,b,t,1,0,1,0,1,0,0,0,0,0,3,03,1,3003,got all three yellow tote
1511,055,b,t,1,0,1,0,0,0,0,6,2,1,6,11,2,1511,
5590,056,b,0,0,0,0,0,1,0,0,0,0,0,2,04,2,1518,low stacker
0340,058,b,0,1,0,1,0,0,1,3,0,1,0,3,03,1,5030,one tote at a time
2265,059,b,0,0,1,0,0,1,0,2,0,1,0,0,00,0,0000,
